DATAAREAID,FSMAKEBUYDECISIONID,SORTINGID,Type,ProductionID,Hours,Category,RouteID,NAME,PartCategory,Lvl4FSDs,Lvl1FSDs,Ops,OpsComplete,ProductPool,Cost,V_DIE_PURCHASE_COMPONENT,V_DIE_MSD_COST,V_DIE_LSD,V_DIE_MSD,V_DIE_FSD,V_DIE_COST
gmna,MAKE,2018,Actual,P00047068,492.8,Assembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,10.9,11.15,1,1,DAS,45480.512,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00044811,102,V2,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,5.7,7.67,1,1,V2,9344.14,75506.6,105683.21,1.19,0.54,1.72,339717.84
gmna,MAKE,2018,Actual,P00047077,26,Process Planning,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,1,1,DIE-PREP,2343.12,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047069,33,Process Planning,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,1,1,DIE-PREP,3045.57,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00047065,42.8,Process Planning,D3E450260,NEW_CONS_FTD_FENDER_IVER2_PREP_DRAW,FENDER OTR,10.9,11.15,1,1,DIE-PREP,3965.42,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047067,1556.1,V1,D3E300080,CONS_FTD_FENDER_IVER2_DRAW-010_V1_TOOL,FENDER OTR,10.9,11.15,1,1,V1,143618.949,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047071,463.1,V2,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,42739.499,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00047079,804.5,V2,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,74247.305,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047075,806.8,V2,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,74459.572,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00050058,252.9,Iteration,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,2,2,DD,23340.141,,,,,,
gmna,MAKE,2018,Actual,P00050058,2558.6,Iteration,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,2,2,DD,236133.194,,,,,,
gmna,MAKE,2018,Actual,P00050058,510.7,Iteration,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,2,2,DD,47132.503,,,,,,
gmna,MAKE,2018,Actual,P00050058,5450.2,Iteration,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,2,2,DD,502998.958,,,,,,
gmna,MAKE,2018,Actual,P00050058,3189.6,V6,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,1,1,DD,294368.184,,,,,,
gmna,MAKE,2018,Actual,P00045657,360,Assembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,5.91,6.28,1,1,DAS,33354,39842.59,68531.63,1.01,0.35,1.36,268308.7
gmna,MAKE,2018,Actual,P00044778,578.4,Assembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,5.91,6.28,1,1,DAS,53588.76,75532.46,105698.7,1.2,0.54,1.73,341810.21
gmna,MAKE,2018,Actual,P00044759,656,Assembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,5.91,6.28,1,1,DAS,60191.44,38270.7,72722.95,1.17,0.37,1.53,302643.35
gmna,MAKE,2018,Actual,P00044756,350.1,Design,D2Y300060,NEW_DSGN_FTD_DRAW-010_FENDER_CATEGORY-2,FENDER OTR,5.91,6.28,5,5,DSGN,23596.74,16256.3,48546.71,1.04,0.25,1.29,253412.35
gmna,MAKE,2018,Actual,P00044762,409.1,Design,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,5.91,6.28,6,6,DSGN,27573.34,38270.7,72722.95,1.17,0.37,1.53,302643.35
gmna,MAKE,2018,Actual,P00050058,96.25,Iteration,D3D200540,FTD_FENDER_DD_10-12_FSD,FENDER OTR,10.9,11.15,2,2,DD,8882.9125,,,,,,
gmna,MAKE,2018,Actual,P00047072,1967.1,Total,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,10.9,11.15,4,4,DAS,181462.284,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047076,1767.9,Total,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,10.9,11.15,4,4,DAS,163159.491,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047073,149.9,Process Planning,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,1,1,DIE-PREP,13834.271,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047064,106,Subassembly,D3E300055,NEW-CONS_FTD_FENDER_IVER2_Draw_010_DAS_TL-Stg,FENDER OTR,10.9,11.15,1,1,DAS,9785.62,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047072,308.3,Subassembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,10.9,11.15,1,1,DAS,28453.007,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047076,342.3,Subassembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,10.9,11.15,1,1,DAS,31590.867,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047023,377.4,Total,D2Y300060,NEW_DSGN_FTD_DRAW-010_FENDER_CATEGORY-2,FENDER OTR,10.9,11.15,5,5,DSGN,25436.76,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047071,463.1,Total,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,42739.499,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00047025,469.5,Total,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,10.9,11.15,6,6,DSGN,31644.3,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047024,480.9,Total,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,10.9,11.15,6,6,DSGN,32412.66,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00047026,504.1,Total,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,10.9,11.15,6,6,DSGN,33976.34,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047073,627.7,Total,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,6,6,DIE-PREP,58002.217,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047065,662.3,Total,D3E450260,NEW_CONS_FTD_FENDER_IVER2_PREP_DRAW,FENDER OTR,10.9,11.15,5,5,DIE-PREP,61286.195,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047064,789.5,Total,D3E300055,NEW-CONS_FTD_FENDER_IVER2_Draw_010_DAS_TL-Stg,FENDER OTR,10.9,11.15,4,4,DAS,72836.804,11344.03,84415.08,1.6,0.43,2.02,399002.99
gmna,MAKE,2018,Actual,P00047079,804.5,Total,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,74247.305,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047075,806.8,Total,D3E350080,CONS_FTD_FENDER_IVER2_Line_V2_TOOL,FENDER OTR,10.9,11.15,1,1,V2,74459.572,92899.63,176438.16,2.06,0.89,2.95,581829.95
gmna,MAKE,2018,Actual,P00047077,1082.2,Total,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,6,6,DIE-PREP,99183.865,144590.16,222158.03,2.48,1.13,3.61,710959.06
gmna,MAKE,2018,Actual,P00047069,1334.7,Total,D3E450265,NEW_CONS_FTD_FENDER_IVER2_PREP_LINE_DIE,FENDER OTR,10.9,11.15,6,6,DIE-PREP,123127.383,66723.65,154521.43,1.79,0.78,2.57,507051.07
gmna,MAKE,2018,Actual,P00044781,483.4,Design,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,5.91,6.28,6,6,DSGN,32581.16,75532.46,105698.7,1.2,0.54,1.73,341810.21
gmna,MAKE,2018,Actual,P00046754,582.3,Subassembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,12.57,15.47,1,1,DAS,53158.437,109640.97,194644.52,1.82,0.99,2.8,552752.04
gmna,MAKE,2018,Actual,P00046709,383.1,Subassembly,D3E300055,NEW-CONS_FTD_FENDER_IVER2_Draw_010_DAS_TL-Stg,FENDER OTR,12.57,15.47,1,1,DAS,35463.855,14695.08,100207.48,1.71,0.51,2.21,436475.17
gmna,MAKE,2018,Actual,P00046761,321,Subassembly,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,12.57,15.47,1,1,DAS,29206.2,66574.84,137808.95,1.37,0.7,2.07,408867.85
gmna,MAKE,2018,Actual,P00046496,398.9,Total,D2Y350560,NEW_DSGN_FTD_LINE_FSD'S_ROOF,ROOF,13.44,20.94,6,6,DSGN,26885.86,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046559,404.5,Total,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,6,6,DIE-PREP,37476.925,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046707,412.8,Total,D2Y350560,NEW_DSGN_FTD_LINE_FSD'S_ROOF,ROOF,13.44,20.94,6,6,DSGN,27822.72,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046564,425.1,Total,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,6,6,DIE-PREP,39385.515,122297.09,200232.32,1.45,1.02,2.47,487039.05
gmna,MAKE,2018,Actual,P00046497,432.1,Total,D2Y350560,NEW_DSGN_FTD_LINE_FSD'S_ROOF,ROOF,13.44,20.94,6,6,DSGN,29123.54,122297.09,200232.32,1.45,1.02,2.47,487039.05
gmna,MAKE,2018,Actual,P00046498,453.6,Total,D2Y350560,NEW_DSGN_FTD_LINE_FSD'S_ROOF,ROOF,13.44,20.94,6,6,DSGN,30572.64,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046569,550.7,Total,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,6,6,DIE-PREP,51002.195,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046705,331.1,Total,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,6,6,DIE-PREP,30676.415,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046704,636.8,Total,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,4,4,DAS,58183.452,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046555,739.9,Total,D3K450270,NEW_CONS_FTD_ROOF_DRAW_FSDS_PREP,ROOF,13.44,20.94,5,5,DIE-PREP,68551.735,10479.03,102273.36,2.06,0.52,2.58,508340.65
gmna,MAKE,2018,Actual,P00046558,847,Total,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,4,4,DAS,78474.55,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046563,1036.6,Total,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,4,4,DAS,95016.087,122297.09,200232.32,1.45,1.02,2.47,487039.05
gmna,MAKE,2018,Actual,P00046554,1319.5,Total,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,4,4,DAS,120042.479,10479.03,102273.36,2.06,0.52,2.58,508340.65
gmna,MAKE,2018,Actual,P00042582,635.9,Total,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,4,4,DAS,58916.135,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042590,620,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR CMPT PAN,4.51,5.64,6,6,DSGN,41788,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00046568,681,Total,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,4,4,DAS,62252.957,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00042579,565.6,Total,D2Y300500,NEW_DSGN_FTD_DRAW-010_FSD'S_LESS_5.0,REAR CMPT PAN,4.51,5.64,5,5,DSGN,38121.44,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00046495,320.2,Total,D2Y300700,NEW_DSGN_FTD_DRAW-010_FSD'S_ROOF,ROOF,13.44,20.94,5,5,DSGN,21581.48,10479.03,102273.36,2.06,0.52,2.58,508340.65
gmna,MAKE,2018,Actual,P00046563,384.1,Subassembly,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,1,1,DAS,35586.865,122297.09,200232.32,1.45,1.02,2.47,487039.05
gmna,MAKE,2018,Actual,P00046555,508,Foundry,D3K450270,NEW_CONS_FTD_ROOF_DRAW_FSDS_PREP,ROOF,13.44,20.94,3,3,DIE-PREP,47066.2,10479.03,102273.36,2.06,0.52,2.58,508340.65
gmna,MAKE,2018,Actual,P00046558,379.5,Initial Machining,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,1,1,DAS,35160.675,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046569,199.6,Patterns,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,2,2,DIE-PREP,18492.94,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046555,231.9,Patterns,D3K450270,NEW_CONS_FTD_ROOF_DRAW_FSDS_PREP,ROOF,13.44,20.94,2,2,DIE-PREP,21485.535,10479.03,102273.36,2.06,0.52,2.58,508340.65
gmna,MAKE,2018,Actual,P00046705,17,Process Planning,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,1,1,DIE-PREP,1575.05,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046569,72,Process Planning,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,1,1,DIE-PREP,6650.64,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046568,129.2,Subassembly,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,1,1,DAS,11704.264,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046558,193,Subassembly,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,1,1,DAS,17881.45,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046704,237.6,Subassembly,D3N300055,NEW-CONS_FTD_ROOF_FSD'S_DRAW_LINE_DAS_TL-Stg,ROOF,13.44,20.94,1,1,DAS,21988.34,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046705,214.1,Patterns,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,2,2,DIE-PREP,19836.365,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00042585,464.3,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR CMPT PAN,4.51,5.64,6,6,DSGN,31293.82,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00043231,458.5,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR CMPT PAN,4.51,5.64,6,6,DSGN,30902.9,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00043229,432.1,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,6,6,DIE-PREP,40034.065,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00042583,182.1,Foundry,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,3,3,DIE-PREP,16871.565,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042577,137.5,Foundry,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,2,2,DIE-PREP,12739.375,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042588,87.5,Foundry,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,3,3,DIE-PREP,8106.875,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042576,201.2,Final Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,18641.18,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042587,160.8,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,14898.12,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042582,118.4,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,10969.76,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042587,201.7,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,18687.505,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00043227,82,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,7597.3,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00042576,775.1,Assembly,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,71813.015,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00043227,278.5,Assembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,25803.025,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00042587,275.7,Assembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,25543.605,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042582,277.4,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,25701.11,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042576,380.6,Initial Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,35262.59,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042583,379,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,6,6,DIE-PREP,35114.35,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042577,344.1,Total,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,5,5,DIE-PREP,31880.865,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042588,275.4,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,6,6,DIE-PREP,25515.81,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042586,250.5,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR CMPT PAN,4.51,5.64,1,1,V2,23208.825,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00043232,191.9,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR CMPT PAN,4.51,5.64,1,1,V2,17779.535,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00042587,206.9,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,19169.285,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042576,118.5,Subassembly,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,10979.025,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042582,100.2,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,9283.53,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00043227,92.2,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR CMPT PAN,4.51,5.64,1,1,DAS,8542.33,14414.86,45762.1,0.54,0.23,0.78,153191.77
gmna,MAKE,2018,Actual,P00042588,35,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,1,1,DIE-PREP,3242.75,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00042583,32,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,1,1,DIE-PREP,2964.8,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042577,24,Process Planning,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,1,1,DIE-PREP,2223.6,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042577,182.6,Patterns,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,2,2,DIE-PREP,16917.89,33007.64,140914.63,1.09,0.71,1.8,355243.09
gmna,MAKE,2018,Actual,P00042583,164.9,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,2,2,DIE-PREP,15277.985,12487.03,46539.58,0.73,0.24,0.97,190822.01
gmna,MAKE,2018,Actual,P00042588,152.9,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR CMPT PAN,4.51,5.64,2,2,DIE-PREP,14166.185,20209.74,53114.37,0.69,0.27,0.96,189716.35
gmna,MAKE,2018,Actual,P00046569,279.1,Foundry,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,3,3,DIE-PREP,25858.615,147781.94,226653.95,1.23,1.15,2.38,469687.82
gmna,MAKE,2018,Actual,P00046559,241.5,Foundry,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,3,3,DIE-PREP,22374.975,109764.77,236908.36,2.25,1.2,3.45,681177.29
gmna,MAKE,2018,Actual,P00046564,239.5,Foundry,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,3,3,DIE-PREP,22189.675,122297.09,200232.32,1.45,1.02,2.47,487039.05
gmna,MAKE,2018,Actual,P00046705,100,Foundry,D3K450275,NEW_CONS_FTD_ROOF_LINE_FSDS_PREP,ROOF,13.44,20.94,3,3,DIE-PREP,9265,113585.5,187840.17,1.61,0.95,2.56,505298.44
gmna,MAKE,2018,Actual,P00046713,674.2,Final Machining,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,12.57,15.47,1,1,DAS,62221.918,84046.53,176422.69,1.91,0.89,2.81,553244.16
gmna,MAKE,2018,Actual,P00046709,401,Final Machining,D3E300055,NEW-CONS_FTD_FENDER_IVER2_Draw_010_DAS_TL-Stg,FENDER OTR,12.57,15.47,1,1,DAS,37152.65,14695.08,100207.48,1.71,0.51,2.21,436475.17
